transaction_id,timestamp,hour_of_day,txn_type,mti_code,channel,issuer_bank_id,acquirer_bank_id,merchant_category,amount_usd,cross_border,simulated_network_load_tps,issuer_host_available
TXN135989,2026-01-26 13:22:26,13,WITHDRAWAL,0200,ATM,3,1,Financial Services,100.56,False,58.1,True
TXN135990,2026-02-11 08:55:59,8,PURCHASE,0200,POS,6,3,Entertainment,22.73,False,44.8,True
TXN135991,2026-01-15 11:01:34,11,WITHDRAWAL,0200,ECOM,1,5,Healthcare,50.67,False,54.5,True
TXN135992,2026-01-31 06:49:35,6,REVERSAL,0420,POS,5,6,Government/Tax,12.08,False,21.5,True
TXN135993,2026-04-25 00:57:25,0,PURCHASE,0200,MOBILE_APP,1,5,Utilities,7.29,False,12.4,True
TXN135994,2026-06-01 15:52:17,15,FUND_TRANSFER,0200,MOBILE_APP,3,3,E-commerce,103.81,False,41.4,True
TXN135995,2026-04-18 14:32:40,14,WITHDRAWAL,0200,MOBILE_APP,5,2,Entertainment,17.16,False,48.6,True
TXN135996,2026-02-21 08:44:20,8,PURCHASE,0200,USSD,2,6,Airtime/Telecom,9.8,False,47.2,True
TXN135997,2026-06-04 08:17:52,8,WITHDRAWAL,0200,MOBILE_APP,3,6,Transport,85.98,False,48.4,True
TXN135998,2026-03-08 18:34:11,18,BILL_PAYMENT,0200,POS,6,6,Entertainment,29.02,False,60.2,True
TXN135999,2026-02-26 12:30:53,12,WITHDRAWAL,0200,MOBILE_APP,6,4,Airtime/Telecom,34.21,False,55.4,True
TXN136000,2026-04-01 15:21:26,15,PURCHASE,0200,MOBILE_APP,1,3,Utilities,26.6,False,41.8,False
TXN136001,2026-01-25 10:38:50,10,PURCHASE,0200,POS,4,4,Restaurant,46.13,False,44.9,True
TXN136002,2026-03-06 15:46:31,15,WITHDRAWAL,0200,POS,6,5,E-commerce,40.31,False,44.6,True
TXN136003,2026-05-24 12:43:18,12,WITHDRAWAL,0200,POS,2,1,Grocery,7.24,False,55.0,True
TXN136004,2026-04-20 10:13:36,10,PURCHASE,0200,ATM,1,5,Education,22.01,False,56.3,True
TXN136005,2026-06-27 14:20:59,14,WITHDRAWAL,0200,POS,3,2,Utilities,22.46,False,51.8,True
TXN136006,2026-05-20 05:25:50,5,BALANCE_INQUIRY,0100,POS,5,5,Education,13.31,False,12.6,True
TXN136007,2026-03-06 07:46:46,7,BILL_PAYMENT,0200,USSD,3,3,Restaurant,16.3,False,37.3,True
TXN136008,2026-05-19 12:31:30,12,BALANCE_INQUIRY,0100,ECOM,6,1,E-commerce,39.14,False,59.5,True
TXN136009,2026-06-05 10:56:49,10,PURCHASE,0200,ATM,1,5,Restaurant,12.61,False,55.3,True
TXN136010,2026-04-24 18:59:58,18,BALANCE_INQUIRY,0100,ECOM,4,2,Education,12.38,False,58.1,True
TXN136011,2026-05-18 08:59:30,8,PURCHASE,0200,MOBILE_APP,6,6,Government/Tax,6.11,False,49.6,True
TXN136012,2026-04-01 07:26:21,7,BILL_PAYMENT,0200,ECOM,4,5,Grocery,14.73,True,36.1,True
TXN136013,2026-06-14 05:39:35,5,BALANCE_INQUIRY,0100,POS,2,5,Government/Tax,21.38,True,16.5,True
TXN136014,2026-02-12 19:39:06,19,BALANCE_INQUIRY,0100,POS,2,2,Education,42.25,False,52.5,True
TXN136015,2026-03-18 19:11:50,19,WITHDRAWAL,0200,ECOM,5,6,Fuel,21.05,False,55.2,True
TXN136016,2026-02-15 20:56:54,20,WITHDRAWAL,0200,MOBILE_APP,5,4,Government/Tax,19.23,False,39.3,True
TXN136017,2026-01-19 20:17:08,20,PURCHASE,0200,ECOM,1,5,Financial Services,6.61,False,47.9,True
TXN136018,2026-04-21 19:30:55,19,PURCHASE,0200,MOBILE_APP,1,2,Grocery,75.17,False,52.8,True
TXN136019,2026-01-22 22:44:26,22,PURCHASE,0200,MOBILE_APP,6,5,Entertainment,9.73,False,24.6,True
TXN136020,2026-02-10 12:06:07,12,FUND_TRANSFER,0200,ATM,4,2,Fuel,62.39,False,62.6,True
TXN136021,2026-05-18 16:04:40,16,PURCHASE,0200,ECOM,3,1,Financial Services,90.13,False,45.0,True
TXN136022,2026-02-13 03:04:53,3,WITHDRAWAL,0200,ATM,4,3,Healthcare,51.73,False,9.2,True
TXN136023,2026-06-05 19:50:23,19,PURCHASE,0200,MOBILE_APP,4,2,Utilities,11.63,False,55.0,True
TXN136024,2026-01-09 08:28:54,8,PURCHASE,0200,MOBILE_APP,1,5,E-commerce,59.01,False,45.2,True
TXN136025,2026-03-24 17:34:51,17,WITHDRAWAL,0200,POS,1,6,Education,145.68,False,58.2,True
TXN136026,2026-01-13 11:57:35,11,PURCHASE,0200,POS,4,3,Airtime/Telecom,151.68,False,57.9,True
TXN136027,2026-01-11 15:47:39,15,WITHDRAWAL,0200,MOBILE_APP,3,1,Fuel,87.17,True,47.8,True
TXN136028,2026-05-23 18:02:58,18,WITHDRAWAL,0200,ECOM,2,5,Grocery,48.54,False,64.0,True
TXN136029,2026-01-13 13:39:49,13,BALANCE_INQUIRY,0100,MOBILE_APP,5,6,Entertainment,23.79,False,55.5,True
TXN136030,2026-06-10 21:48:12,21,PURCHASE,0200,ATM,1,5,E-commerce,23.78,False,30.2,True
TXN136031,2026-04-18 10:00:49,10,FUND_TRANSFER,0200,ATM,5,3,E-commerce,33.93,False,48.4,True
TXN136032,2026-03-28 14:42:40,14,PURCHASE,0200,ATM,3,2,Fuel,224.84,False,51.3,True
TXN136033,2026-06-15 19:32:35,19,WITHDRAWAL,0200,ATM,5,3,Airtime/Telecom,32.04,False,54.9,True
TXN136034,2026-03-11 14:14:48,14,FUND_TRANSFER,0200,MOBILE_APP,4,1,Education,31.42,False,52.2,True
TXN136035,2026-03-13 14:11:47,14,PURCHASE,0200,ATM,6,5,Government/Tax,71.68,False,45.8,True
TXN136036,2026-03-15 12:10:20,12,BILL_PAYMENT,0200,POS,5,1,Grocery,55.08,False,64.5,True
TXN136037,2026-04-28 18:06:52,18,PURCHASE,0200,USSD,4,5,Education,3.77,False,61.5,True
TXN136038,2026-06-02 11:17:45,11,BILL_PAYMENT,0200,MOBILE_APP,4,2,Government/Tax,42.11,False,54.3,True
TXN136039,2026-04-08 09:34:59,9,PURCHASE,0200,POS,1,1,Restaurant,31.13,False,56.8,True
TXN136040,2026-02-20 07:20:06,7,WITHDRAWAL,0200,ECOM,6,6,Government/Tax,21.34,False,32.7,True
TXN136041,2026-06-10 12:33:45,12,BALANCE_INQUIRY,0100,MOBILE_APP,3,3,Fuel,37.26,False,60.9,True
TXN136042,2026-04-18 10:39:31,10,BALANCE_INQUIRY,0100,ECOM,6,5,Transport,18.05,True,50.1,True
TXN136043,2026-05-30 23:20:34,23,PURCHASE,0200,ECOM,4,1,Airtime/Telecom,40.67,True,14.0,True
TXN136044,2026-03-19 15:28:01,15,PURCHASE,0200,ECOM,6,4,E-commerce,24.09,False,44.9,True
TXN136045,2026-02-05 23:20:41,23,FUND_TRANSFER,0200,MOBILE_APP,3,3,E-commerce,20.7,False,14.9,True
TXN136046,2026-06-20 17:08:50,17,WITHDRAWAL,0200,USSD,6,5,Fuel,8.09,False,52.0,True
TXN136047,2026-05-02 19:05:34,19,PURCHASE,0200,ATM,2,5,Healthcare,425.77,False,54.0,True
TXN136048,2026-02-25 07:06:26,7,PURCHASE,0200,ECOM,1,2,Grocery,52.94,True,33.5,True
TXN136049,2026-06-02 17:57:13,17,PURCHASE,0200,ATM,4,2,Restaurant,191.93,False,55.9,True
TXN136050,2026-01-02 07:09:21,7,REVERSAL,0420,ECOM,6,3,Transport,51.43,True,42.0,True
TXN136051,2026-06-17 08:50:05,8,BALANCE_INQUIRY,0100,POS,5,2,Transport,62.64,False,44.6,True
TXN136052,2026-04-15 06:26:30,6,WITHDRAWAL,0200,MOBILE_APP,3,3,Healthcare,62.59,False,24.0,True
TXN136053,2026-04-17 16:18:59,16,BALANCE_INQUIRY,0100,POS,3,4,Fuel,60.91,False,45.9,True
TXN136054,2026-01-03 16:11:01,16,PURCHASE,0200,POS,1,6,Utilities,30.21,False,48.7,True
TXN136055,2026-02-01 10:50:58,10,BALANCE_INQUIRY,0100,POS,1,1,Fuel,18.04,False,50.7,True
TXN136056,2026-05-10 20:09:18,20,FUND_TRANSFER,0200,POS,1,6,Transport,73.8,False,40.8,True
TXN136057,2026-04-11 21:41:18,21,WITHDRAWAL,0200,POS,2,1,Grocery,27.2,False,29.9,True
TXN136058,2026-01-23 18:48:24,18,BALANCE_INQUIRY,0100,ECOM,1,1,Restaurant,285.81,False,58.7,True
TXN136059,2026-04-30 16:09:41,16,WITHDRAWAL,0200,POS,3,4,Education,35.37,True,50.2,True
TXN136060,2026-05-15 15:33:49,15,WITHDRAWAL,0200,ATM,5,1,Fuel,40.07,False,44.2,True
TXN136061,2026-02-19 12:13:26,12,BALANCE_INQUIRY,0100,USSD,2,4,Utilities,10.3,False,63.3,True
TXN136062,2026-05-05 13:30:29,13,PURCHASE,0200,USSD,2,3,Transport,35.43,False,53.8,True
TXN136063,2026-06-25 07:23:07,7,BALANCE_INQUIRY,0100,POS,3,5,Healthcare,30.4,False,35.8,True
TXN136064,2026-03-28 21:40:17,21,FUND_TRANSFER,0200,MOBILE_APP,2,5,Restaurant,365.29,False,29.5,True
TXN136065,2026-02-11 15:39:52,15,WITHDRAWAL,0200,MOBILE_APP,3,5,Entertainment,25.09,False,46.7,True
TXN136066,2026-06-23 12:17:51,12,FUND_TRANSFER,0200,MOBILE_APP,6,2,Financial Services,7.56,False,57.9,True
TXN136067,2026-06-14 09:31:20,9,PURCHASE,0200,ATM,2,4,Healthcare,54.43,False,53.0,True
TXN136068,2026-03-24 12:43:38,12,WITHDRAWAL,0200,ECOM,3,5,Financial Services,89.42,True,59.1,True
TXN136069,2026-03-18 08:47:46,8,BALANCE_INQUIRY,0100,ECOM,4,1,Fuel,17.79,True,44.8,True
TXN136070,2026-05-31 18:23:29,18,PURCHASE,0200,ATM,4,6,Education,21.87,False,54.7,True
TXN136071,2026-01-01 17:02:57,17,BALANCE_INQUIRY,0100,ATM,6,3,Government/Tax,33.31,False,55.4,True
TXN136072,2026-02-26 18:42:25,18,PURCHASE,0200,POS,6,2,Transport,99.64,False,61.7,True
TXN136073,2026-04-08 17:08:44,17,PURCHASE,0200,ECOM,5,6,Grocery,137.94,False,58.8,True
TXN136074,2026-04-28 20:47:14,20,BALANCE_INQUIRY,0100,MOBILE_APP,5,2,Utilities,35.83,False,39.4,True
TXN136075,2026-04-24 08:38:16,8,BALANCE_INQUIRY,0100,ATM,6,1,Restaurant,69.6,False,49.5,True
TXN136076,2026-03-08 14:48:55,14,PURCHASE,0200,ECOM,2,1,Education,18.13,False,49.7,True
TXN136077,2026-06-06 15:42:14,15,BALANCE_INQUIRY,0100,ECOM,2,4,Entertainment,110.52,False,42.0,True
TXN136078,2026-04-27 23:33:49,23,PURCHASE,0200,MOBILE_APP,5,3,Financial Services,15.81,False,16.9,True
TXN136079,2026-04-08 11:12:43,11,WITHDRAWAL,0200,ATM,1,5,Restaurant,15.94,False,50.8,True
TXN136080,2026-06-18 10:58:44,10,WITHDRAWAL,0200,ATM,1,1,Financial Services,44.09,False,42.1,True
TXN136081,2026-01-17 05:53:21,5,PURCHASE,0200,POS,2,4,Transport,126.61,True,12.6,True
TXN136082,2026-05-08 22:16:09,22,BALANCE_INQUIRY,0100,MOBILE_APP,6,1,Healthcare,71.29,False,20.0,True
TXN136083,2026-06-16 09:42:48,9,PURCHASE,0200,POS,6,2,Education,86.53,True,54.2,True
TXN136084,2026-04-30 07:29:46,7,BALANCE_INQUIRY,0100,POS,2,3,E-commerce,105.83,False,38.7,True
TXN136085,2026-04-12 20:10:55,20,BALANCE_INQUIRY,0100,POS,3,3,Airtime/Telecom,23.19,False,32.9,True
TXN136086,2026-03-07 21:35:29,21,WITHDRAWAL,0200,POS,5,4,Healthcare,26.95,False,33.4,True
TXN136087,2026-02-18 14:42:43,14,PURCHASE,0200,ATM,3,2,Entertainment,22.8,False,48.8,True
TXN136088,2026-04-09 10:55:07,10,WITHDRAWAL,0200,POS,5,3,E-commerce,14.14,False,40.6,True
TXN136089,2026-06-11 13:13:51,13,WITHDRAWAL,0200,ATM,3,1,Fuel,20.26,False,54.2,True
TXN136090,2026-03-25 07:42:12,7,PURCHASE,0200,ATM,4,5,Entertainment,91.86,False,33.1,True
TXN136091,2026-01-22 07:09:59,7,PURCHASE,0200,ATM,4,1,Airtime/Telecom,6.55,False,37.5,True
TXN136092,2026-03-29 13:10:10,13,BALANCE_INQUIRY,0100,ECOM,3,3,Utilities,74.83,False,55.4,True
TXN136093,2026-01-18 19:56:51,19,WITHDRAWAL,0200,POS,2,5,Entertainment,64.08,False,52.2,True
TXN136094,2026-06-18 08:55:57,8,REVERSAL,0420,MOBILE_APP,3,4,Entertainment,118.29,False,48.6,True
TXN136095,2026-04-07 16:04:35,16,PURCHASE,0200,ATM,5,6,Transport,22.3,False,49.1,True
TXN136096,2026-02-08 11:32:31,11,WITHDRAWAL,0200,ATM,4,6,Financial Services,230.93,False,51.4,True
TXN136097,2026-04-23 05:16:08,5,FUND_TRANSFER,0200,MOBILE_APP,6,4,Healthcare,51.53,False,17.2,True
TXN136098,2026-04-07 09:24:35,9,WITHDRAWAL,0200,MOBILE_APP,5,6,Airtime/Telecom,30.69,False,53.1,True
TXN136099,2026-04-02 05:20:19,5,PURCHASE,0200,USSD,2,2,Government/Tax,9.94,False,16.2,True
TXN136100,2026-04-17 08:41:36,8,FUND_TRANSFER,0200,USSD,5,2,Grocery,6.76,False,44.0,True
TXN136101,2026-06-17 10:37:18,10,PURCHASE,0200,ECOM,2,5,Grocery,22.88,False,44.7,True
TXN136102,2026-06-04 08:09:53,8,WITHDRAWAL,0200,ECOM,6,6,Restaurant,75.53,False,46.2,True
TXN136103,2026-02-17 12:55:18,12,FUND_TRANSFER,0200,POS,6,6,Airtime/Telecom,46.83,False,64.7,True
TXN136104,2026-02-13 00:45:38,0,REVERSAL,0420,POS,2,6,Utilities,14.87,False,13.8,True
TXN136105,2026-06-28 02:23:43,2,BALANCE_INQUIRY,0100,ECOM,5,5,E-commerce,45.62,False,6.1,True
TXN136106,2026-04-27 18:22:41,18,PURCHASE,0200,POS,5,3,Restaurant,44.03,False,64.3,True
TXN136107,2026-01-04 18:41:11,18,PURCHASE,0200,ECOM,3,5,Grocery,439.94,False,63.2,True
TXN136108,2026-04-06 12:50:50,12,BALANCE_INQUIRY,0100,POS,1,2,Airtime/Telecom,11.15,False,61.6,True
TXN136109,2026-01-22 23:23:59,23,PURCHASE,0200,POS,4,5,Healthcare,47.57,False,16.8,True
TXN136110,2026-01-06 10:43:31,10,WITHDRAWAL,0200,POS,5,3,Grocery,80.64,False,48.7,True
TXN136111,2026-02-03 18:50:41,18,BILL_PAYMENT,0200,ATM,2,2,E-commerce,93.2,False,63.6,True
TXN136112,2026-02-15 12:09:40,12,PURCHASE,0200,POS,6,2,Grocery,44.92,False,58.2,True
TXN136113,2026-01-15 11:50:10,11,BALANCE_INQUIRY,0100,ATM,3,4,Grocery,44.66,False,53.8,True
TXN136114,2026-05-31 10:51:38,10,BALANCE_INQUIRY,0100,POS,1,3,Restaurant,81.19,False,50.9,True
TXN136115,2026-03-20 09:40:26,9,PURCHASE,0200,MOBILE_APP,4,6,Airtime/Telecom,22.5,True,51.9,True
TXN136116,2026-04-10 16:53:57,16,BALANCE_INQUIRY,0100,ECOM,3,6,Healthcare,98.53,True,44.9,True
TXN136117,2026-06-05 02:19:17,2,PURCHASE,0200,POS,1,4,Grocery,53.99,False,4.0,True
TXN136118,2026-05-31 20:47:40,20,WITHDRAWAL,0200,ECOM,1,3,Education,308.32,True,44.3,True
TXN136119,2026-05-28 09:09:07,9,FUND_TRANSFER,0200,POS,6,6,Fuel,45.58,False,52.1,True
TXN136120,2026-02-05 13:55:06,13,PURCHASE,0200,POS,3,6,Utilities,35.04,False,55.4,True
TXN136121,2026-05-15 12:23:28,12,PURCHASE,0200,POS,1,6,Airtime/Telecom,12.07,False,53.7,True
TXN136122,2026-06-29 21:20:52,21,PURCHASE,0200,POS,6,3,E-commerce,29.74,False,30.8,True
TXN136123,2026-01-02 08:31:29,8,PURCHASE,0200,MOBILE_APP,1,6,Education,59.87,False,49.2,True
TXN136124,2026-06-06 11:23:14,11,PURCHASE,0200,POS,3,1,Entertainment,19.73,False,53.9,True
TXN136125,2026-06-05 16:20:47,16,PURCHASE,0200,ECOM,5,3,Utilities,16.16,False,47.5,True
TXN136126,2026-06-01 10:01:38,10,PURCHASE,0200,POS,1,6,E-commerce,52.57,False,45.2,True
TXN136127,2026-03-13 14:16:15,14,PURCHASE,0200,MOBILE_APP,1,1,Transport,49.12,False,46.8,True
TXN136128,2026-02-05 02:59:55,2,WITHDRAWAL,0200,ECOM,1,6,Healthcare,75.99,True,4.8,True
TXN136129,2026-05-12 20:15:40,20,PURCHASE,0200,ATM,1,1,Entertainment,43.17,False,41.0,True
TXN136130,2026-04-23 19:51:42,19,FUND_TRANSFER,0200,MOBILE_APP,1,6,Grocery,10.26,False,59.6,True
TXN136131,2026-05-11 07:40:35,7,FUND_TRANSFER,0200,POS,4,1,Healthcare,41.28,False,33.6,True
TXN136132,2026-02-16 17:36:13,17,BALANCE_INQUIRY,0100,ECOM,1,6,Entertainment,149.27,False,52.9,True
TXN136133,2026-02-01 05:50:26,5,WITHDRAWAL,0200,ECOM,5,2,Airtime/Telecom,14.96,True,14.4,True
TXN136134,2026-06-12 21:55:45,21,FUND_TRANSFER,0200,MOBILE_APP,4,6,Grocery,8.94,False,37.5,True
TXN136135,2026-04-03 07:30:56,7,REVERSAL,0420,ECOM,2,4,Entertainment,38.95,False,42.3,True
TXN136136,2026-06-03 11:51:30,11,BALANCE_INQUIRY,0100,ECOM,1,3,Fuel,12.72,False,58.8,True
TXN136137,2026-06-16 19:42:56,19,BILL_PAYMENT,0200,ECOM,1,1,Government/Tax,37.05,False,54.3,True
TXN136138,2026-03-24 09:14:10,9,WITHDRAWAL,0200,POS,4,2,Transport,7.86,True,43.7,True
TXN136139,2026-02-17 21:12:35,21,PURCHASE,0200,MOBILE_APP,1,2,Education,32.6,False,24.7,True
TXN136140,2026-06-11 16:12:29,16,FUND_TRANSFER,0200,POS,5,3,Government/Tax,13.34,False,48.9,True
TXN136141,2026-05-09 13:06:05,13,PURCHASE,0200,ATM,5,5,Financial Services,65.72,False,54.6,True
TXN136142,2026-04-30 07:06:32,7,FUND_TRANSFER,0200,POS,3,3,Healthcare,56.53,False,34.3,True
TXN136143,2026-06-22 16:17:55,16,PURCHASE,0200,MOBILE_APP,3,6,Fuel,10.68,True,47.0,True
TXN136144,2026-02-14 15:54:57,15,WITHDRAWAL,0200,POS,6,6,E-commerce,143.04,False,44.0,True
TXN136145,2026-03-06 12:09:23,12,FUND_TRANSFER,0200,ECOM,3,4,Entertainment,42.31,True,56.9,True
TXN136146,2026-01-08 12:38:26,12,WITHDRAWAL,0200,POS,5,5,Government/Tax,63.17,False,61.0,True
TXN136147,2026-03-11 15:06:50,15,WITHDRAWAL,0200,MOBILE_APP,4,2,Entertainment,81.83,True,45.8,True
TXN136148,2026-03-22 12:37:29,12,PURCHASE,0200,ECOM,5,2,Government/Tax,5.53,False,55.3,True
TXN136149,2026-03-23 17:34:43,17,WITHDRAWAL,0200,POS,3,6,Healthcare,38.82,False,53.4,True
TXN136150,2026-01-28 12:32:33,12,BALANCE_INQUIRY,0100,ECOM,4,3,Airtime/Telecom,19.44,False,58.5,True
TXN136151,2026-05-26 22:11:06,22,WITHDRAWAL,0200,POS,5,6,Grocery,15.54,False,24.2,True
TXN136152,2026-03-30 14:02:32,14,WITHDRAWAL,0200,ECOM,1,5,Government/Tax,9.48,True,49.2,True
TXN136153,2026-03-21 07:37:49,7,BALANCE_INQUIRY,0100,ATM,5,4,Grocery,50.03,False,35.7,True
TXN136154,2026-06-05 22:05:19,22,WITHDRAWAL,0200,MOBILE_APP,5,6,Financial Services,13.25,False,23.9,True
TXN136155,2026-03-29 23:36:19,23,REVERSAL,0420,POS,4,1,Government/Tax,11.0,False,18.5,True
TXN136156,2026-06-10 23:57:18,23,WITHDRAWAL,0200,POS,3,3,Utilities,36.57,False,17.9,True
TXN136157,2026-02-10 10:00:51,10,BALANCE_INQUIRY,0100,MOBILE_APP,5,4,Fuel,12.82,False,48.6,True
TXN136158,2026-06-03 11:49:59,11,FUND_TRANSFER,0200,ATM,5,1,Grocery,15.32,False,54.6,True
TXN136159,2026-06-27 00:54:45,0,PURCHASE,0200,ECOM,6,6,Transport,14.25,False,13.4,True
TXN136160,2026-05-16 20:33:46,20,BALANCE_INQUIRY,0100,ECOM,3,6,Healthcare,21.93,False,44.0,True
TXN136161,2026-06-10 17:05:30,17,FUND_TRANSFER,0200,ECOM,5,4,Entertainment,31.15,True,57.0,True
TXN136162,2026-05-14 10:33:39,10,PURCHASE,0200,MOBILE_APP,4,6,E-commerce,39.14,False,50.5,True
TXN136163,2026-04-19 08:02:02,8,BALANCE_INQUIRY,0100,ATM,3,3,E-commerce,164.14,False,48.8,True
TXN136164,2026-05-18 20:32:25,20,FUND_TRANSFER,0200,ATM,4,4,Financial Services,106.6,False,40.8,True
TXN136165,2026-06-22 11:53:54,11,WITHDRAWAL,0200,ECOM,3,6,Grocery,39.52,False,55.6,True
TXN136166,2026-04-19 14:20:09,14,BALANCE_INQUIRY,0100,ECOM,5,4,Utilities,119.18,False,42.8,True
TXN136167,2026-05-04 08:13:54,8,WITHDRAWAL,0200,POS,2,3,Entertainment,14.7,False,47.1,True
TXN136168,2026-01-15 08:40:50,8,PURCHASE,0200,MOBILE_APP,5,3,Healthcare,97.42,False,47.0,False
TXN136169,2026-06-22 12:30:58,12,PURCHASE,0200,MOBILE_APP,3,6,E-commerce,9.78,False,60.6,True
TXN136170,2026-05-20 09:16:05,9,PURCHASE,0200,POS,5,4,Restaurant,87.81,False,56.2,True
TXN136171,2026-01-30 09:34:55,9,PURCHASE,0200,ATM,5,3,Healthcare,65.87,False,55.3,True
TXN136172,2026-02-22 12:15:37,12,WITHDRAWAL,0200,ECOM,2,6,Healthcare,40.81,True,60.0,True
TXN136173,2026-02-10 09:05:28,9,PURCHASE,0200,POS,1,5,Restaurant,27.08,True,52.0,True
TXN136174,2026-02-27 21:02:47,21,PURCHASE,0200,ATM,2,2,Government/Tax,357.56,False,33.1,True
TXN136175,2026-06-09 15:09:51,15,BILL_PAYMENT,0200,ECOM,5,2,E-commerce,77.5,False,43.2,True
TXN136176,2026-03-25 04:59:11,4,BILL_PAYMENT,0200,ATM,5,5,E-commerce,55.12,False,7.7,True
TXN136177,2026-03-17 09:22:34,9,PURCHASE,0200,ECOM,2,6,Entertainment,18.29,False,48.4,True
TXN136178,2026-05-21 13:17:12,13,WITHDRAWAL,0200,ATM,3,4,Entertainment,30.63,False,52.6,True
TXN136179,2026-03-08 12:27:43,12,FUND_TRANSFER,0200,MOBILE_APP,5,2,Government/Tax,10.71,False,60.1,True
TXN136180,2026-06-09 17:34:33,17,FUND_TRANSFER,0200,ECOM,4,6,Airtime/Telecom,32.44,False,61.9,True
TXN136181,2026-05-16 18:37:06,18,PURCHASE,0200,POS,3,2,Grocery,34.68,False,63.9,True
TXN136182,2026-02-16 15:28:55,15,PURCHASE,0200,ATM,4,3,Restaurant,169.07,False,43.4,True
TXN136183,2026-04-24 11:47:42,11,WITHDRAWAL,0200,MOBILE_APP,4,1,Entertainment,5.09,False,53.8,True
TXN136184,2026-03-28 08:49:24,8,PURCHASE,0200,MOBILE_APP,1,2,Education,10.49,False,46.9,True
TXN136185,2026-03-03 03:30:08,3,PURCHASE,0200,POS,5,5,Transport,70.39,False,8.6,True
TXN136186,2026-06-13 05:49:20,5,PURCHASE,0200,ATM,2,4,Utilities,23.76,False,12.6,True
TXN136187,2026-03-13 12:09:15,12,WITHDRAWAL,0200,POS,1,4,Utilities,25.98,False,64.4,True
TXN136188,2026-01-22 00:52:40,0,PURCHASE,0200,ECOM,2,2,Fuel,115.48,False,21.2,True
TXN136189,2026-03-15 11:39:16,11,BALANCE_INQUIRY,0100,ECOM,3,2,Entertainment,26.42,True,51.3,True
TXN136190,2026-04-04 00:52:30,0,FUND_TRANSFER,0200,MOBILE_APP,2,3,Grocery,124.39,False,9.8,True
TXN136191,2026-01-23 19:31:15,19,BILL_PAYMENT,0200,ATM,2,1,Utilities,26.77,False,53.8,True
TXN136192,2026-05-14 09:13:02,9,BALANCE_INQUIRY,0100,ATM,2,2,Education,16.39,False,52.6,True
TXN136193,2026-02-11 16:32:05,16,FUND_TRANSFER,0200,ECOM,3,3,Restaurant,55.12,False,45.5,True
TXN136194,2026-01-17 20:38:18,20,PURCHASE,0200,POS,4,5,Utilities,42.24,False,41.5,True
TXN136195,2026-04-07 20:45:27,20,BILL_PAYMENT,0200,USSD,2,1,Healthcare,3.48,False,36.4,True
TXN136196,2026-01-29 19:19:21,19,PURCHASE,0200,POS,5,3,Airtime/Telecom,24.56,False,52.6,True
TXN136197,2026-05-21 16:54:46,16,PURCHASE,0200,MOBILE_APP,5,3,Financial Services,14.76,False,45.8,True
TXN136198,2026-01-13 09:41:41,9,PURCHASE,0200,MOBILE_APP,4,4,E-commerce,54.64,False,56.7,True
TXN136199,2026-03-17 12:21:44,12,PURCHASE,0200,MOBILE_APP,2,3,Healthcare,11.15,False,62.2,True
TXN136200,2026-01-10 12:29:16,12,PURCHASE,0200,MOBILE_APP,2,6,Airtime/Telecom,61.51,False,54.4,True
TXN136201,2026-03-11 15:39:14,15,PURCHASE,0200,ECOM,2,1,Government/Tax,175.01,True,44.1,True
TXN136202,2026-06-17 12:13:29,12,PURCHASE,0200,ECOM,5,2,Utilities,35.8,True,60.9,True
TXN136203,2026-04-28 06:46:22,6,BILL_PAYMENT,0200,ECOM,5,6,Transport,110.4,False,23.2,True
TXN136204,2026-04-07 03:01:14,3,PURCHASE,0200,POS,5,2,Airtime/Telecom,13.71,False,2.0,True
TXN136205,2026-01-29 12:14:37,12,BALANCE_INQUIRY,0100,MOBILE_APP,4,3,Fuel,38.89,True,57.4,True
TXN136206,2026-02-26 19:55:54,19,FUND_TRANSFER,0200,POS,4,5,Financial Services,27.85,False,50.9,True
TXN136207,2026-03-10 17:34:35,17,PURCHASE,0200,POS,1,3,Education,83.9,False,57.7,True
TXN136208,2026-04-15 10:17:30,10,FUND_TRANSFER,0200,ECOM,6,1,E-commerce,108.5,True,47.8,True
TXN136209,2026-02-07 21:56:04,21,PURCHASE,0200,MOBILE_APP,5,1,Government/Tax,35.86,False,28.9,True
TXN136210,2026-06-29 16:15:59,16,BILL_PAYMENT,0200,ECOM,2,4,Airtime/Telecom,91.92,True,45.9,True
TXN136211,2026-04-28 19:45:08,19,FUND_TRANSFER,0200,POS,1,2,Restaurant,12.08,False,58.6,True
TXN136212,2026-02-26 19:40:17,19,FUND_TRANSFER,0200,ATM,5,3,E-commerce,44.92,False,48.4,True
TXN136213,2026-01-21 15:01:33,15,PURCHASE,0200,ATM,4,1,Financial Services,17.28,False,48.1,True
TXN136214,2026-04-18 21:33:53,21,FUND_TRANSFER,0200,POS,4,3,Grocery,55.44,False,28.2,True
TXN136215,2026-03-22 13:25:01,13,BALANCE_INQUIRY,0100,POS,1,1,Financial Services,36.12,False,55.0,True
TXN136216,2026-05-02 18:33:50,18,FUND_TRANSFER,0200,POS,5,1,Airtime/Telecom,35.17,True,57.9,True
TXN136217,2026-04-18 09:20:56,9,BALANCE_INQUIRY,0100,ECOM,2,6,Grocery,34.48,False,52.3,True
TXN136218,2026-04-26 21:48:21,21,BILL_PAYMENT,0200,POS,6,4,Financial Services,22.23,False,37.5,True
